episodes,rewards,steps
1664,200.0,200
1665,200.0,200
1666,200.0,200
1667,64.0,64
1668,200.0,200
1669,121.0,121
1670,200.0,200
1671,171.0,171
1672,200.0,200
1673,130.0,130
1674,200.0,200
1675,200.0,200
1676,188.0,188
1677,200.0,200
1678,200.0,200
1679,200.0,200
1680,181.0,181
1681,200.0,200
1682,200.0,200
1683,135.0,135
1684,200.0,200
1685,114.0,114
1686,189.0,189
1687,200.0,200
1688,200.0,200
1689,200.0,200
1690,184.0,184
1691,200.0,200
1692,200.0,200
1693,55.0,55
1694,153.0,153
1695,200.0,200
1696,200.0,200
1697,125.0,125
1698,177.0,177
1699,154.0,154
1700,53.0,53
1701,112.0,112
1702,184.0,184
1703,200.0,200
1704,200.0,200
1705,137.0,137
1706,72.0,72
1707,200.0,200
1708,200.0,200
1709,200.0,200
1710,121.0,121
1711,200.0,200
1712,200.0,200
1713,142.0,142
1714,200.0,200
1715,200.0,200
1716,169.0,169
1717,200.0,200
1718,200.0,200
1719,196.0,196
1720,135.0,135
1721,200.0,200
1722,200.0,200
1723,200.0,200
1724,96.0,96
1725,200.0,200
1726,200.0,200
1727,200.0,200
1728,200.0,200
1729,138.0,138
1730,200.0,200
1731,139.0,139
1732,200.0,200
1733,190.0,190
1734,200.0,200
1735,200.0,200
1736,138.0,138
1737,114.0,114
1738,159.0,159
1739,120.0,120
1740,186.0,186
1741,200.0,200
1742,183.0,183
1743,200.0,200
1744,200.0,200
1745,200.0,200
1746,99.0,99
1747,200.0,200
1748,100.0,100
1749,187.0,187
1750,106.0,106
1751,200.0,200
1752,200.0,200
1753,200.0,200
1754,52.0,52
1755,197.0,197
1756,165.0,165
1757,200.0,200
1758,200.0,200
1759,92.0,92
1760,200.0,200
1761,200.0,200
1762,70.0,70
1763,165.0,165
1764,192.0,192
1765,200.0,200
1766,200.0,200
1767,87.0,87
1768,150.0,150
1769,149.0,149
1770,79.0,79
1771,200.0,200
1772,200.0,200
1773,117.0,117
1774,200.0,200
1775,135.0,135
1776,200.0,200
1777,130.0,130
1778,200.0,200
1779,200.0,200
1780,200.0,200
1781,200.0,200
1782,200.0,200
1783,200.0,200
1784,200.0,200
1785,200.0,200
1786,200.0,200
1787,200.0,200
1788,140.0,140
1789,200.0,200
1790,200.0,200
1791,42.0,42
1792,198.0,198
1793,200.0,200
1794,200.0,200
1795,85.0,85
1796,164.0,164
1797,99.0,99
1798,151.0,151
1799,200.0,200
1800,200.0,200
1801,199.0,199
1802,200.0,200
1803,190.0,190
1804,114.0,114
1805,200.0,200
1806,200.0,200
1807,161.0,161
1808,200.0,200
1809,187.0,187
1810,145.0,145
1811,200.0,200
1812,200.0,200
1813,200.0,200
1814,96.0,96
1815,163.0,163
1816,160.0,160
1817,200.0,200
1818,200.0,200
1819,50.0,50
1820,200.0,200
1821,102.0,102
1822,200.0,200
1823,200.0,200
1824,200.0,200
1825,200.0,200
1826,109.0,109
1827,200.0,200
1828,129.0,129
1829,200.0,200
1830,171.0,171
1831,183.0,183
1832,106.0,106
1833,200.0,200
1834,136.0,136
1835,100.0,100
1836,200.0,200
1837,188.0,188
1838,200.0,200
1839,200.0,200
1840,162.0,162
1841,200.0,200
1842,200.0,200
1843,177.0,177
1844,200.0,200
1845,200.0,200
1846,200.0,200
1847,200.0,200
1848,166.0,166
1849,200.0,200
1850,53.0,53
1851,200.0,200
1852,200.0,200
1853,153.0,153
1854,190.0,190
1855,200.0,200
1856,200.0,200
1857,200.0,200
1858,200.0,200
1859,136.0,136
1860,200.0,200
1861,143.0,143
1862,45.0,45
1863,129.0,129
1864,200.0,200
1865,200.0,200
1866,200.0,200
1867,200.0,200
1868,60.0,60
1869,150.0,150
1870,174.0,174
1871,157.0,157
1872,198.0,198
1873,200.0,200
1874,91.0,91
1875,200.0,200
1876,112.0,112
1877,159.0,159
1878,186.0,186
1879,200.0,200
1880,82.0,82
1881,192.0,192
1882,147.0,147
1883,200.0,200
1884,200.0,200
1885,174.0,174
1886,181.0,181
1887,200.0,200
1888,74.0,74
1889,200.0,200
1890,200.0,200
1891,200.0,200
1892,157.0,157
1893,200.0,200
1894,200.0,200
1895,180.0,180
1896,170.0,170
1897,200.0,200
1898,135.0,135
1899,200.0,200
1900,175.0,175
1901,200.0,200
1902,200.0,200
1903,118.0,118
1904,147.0,147
1905,44.0,44
1906,200.0,200
1907,58.0,58
1908,185.0,185
1909,200.0,200
1910,200.0,200
1911,200.0,200
1912,78.0,78
1913,190.0,190
1914,177.0,177
1915,112.0,112
1916,200.0,200
1917,142.0,142
1918,200.0,200
1919,92.0,92
1920,172.0,172
1921,200.0,200
1922,178.0,178
1923,200.0,200
1924,200.0,200
1925,138.0,138
1926,100.0,100
1927,200.0,200
1928,95.0,95
1929,200.0,200
1930,200.0,200
1931,129.0,129
1932,154.0,154
1933,200.0,200
1934,200.0,200
1935,133.0,133
1936,152.0,152
1937,133.0,133
1938,200.0,200
1939,200.0,200
1940,200.0,200
1941,200.0,200
1942,200.0,200
1943,167.0,167
1944,179.0,179
1945,164.0,164
1946,187.0,187
1947,156.0,156
1948,200.0,200
1949,200.0,200
1950,130.0,130
1951,200.0,200
1952,200.0,200
1953,200.0,200
1954,200.0,200
1955,65.0,65
1956,200.0,200
1957,148.0,148
1958,200.0,200
1959,200.0,200
1960,200.0,200
1961,168.0,168
1962,164.0,164
1963,200.0,200
1964,200.0,200
1965,103.0,103
1966,200.0,200
1967,173.0,173
1968,200.0,200
1969,146.0,146
1970,197.0,197
1971,123.0,123
1972,162.0,162
1973,200.0,200
1974,162.0,162
1975,82.0,82
1976,157.0,157
1977,138.0,138
1978,37.0,37
1979,200.0,200
1980,194.0,194
1981,200.0,200
1982,104.0,104
1983,198.0,198
1984,200.0,200
1985,200.0,200
1986,154.0,154
1987,200.0,200
1988,200.0,200
1989,158.0,158
1990,200.0,200
1991,142.0,142
1992,185.0,185
1993,69.0,69
1994,200.0,200
1995,144.0,144
1996,164.0,164
1997,189.0,189
1998,200.0,200
1999,141.0,141
