episodes,rewards,steps
1664,315.0,315
1665,267.0,267
1666,420.0,420
1667,320.0,320
1668,500.0,500
1669,370.0,370
1670,500.0,500
1671,246.0,246
1672,296.0,296
1673,256.0,256
1674,281.0,281
1675,327.0,327
1676,242.0,242
1677,393.0,393
1678,332.0,332
1679,288.0,288
1680,250.0,250
1681,391.0,391
1682,296.0,296
1683,490.0,490
1684,224.0,224
1685,369.0,369
1686,311.0,311
1687,335.0,335
1688,227.0,227
1689,500.0,500
1690,242.0,242
1691,363.0,363
1692,284.0,284
1693,254.0,254
1694,386.0,386
1695,353.0,353
1696,443.0,443
1697,500.0,500
1698,253.0,253
1699,293.0,293
1700,500.0,500
1701,259.0,259
1702,254.0,254
1703,343.0,343
1704,313.0,313
1705,253.0,253
1706,409.0,409
1707,474.0,474
1708,226.0,226
1709,325.0,325
1710,441.0,441
1711,252.0,252
1712,430.0,430
1713,287.0,287
1714,318.0,318
1715,323.0,323
1716,268.0,268
1717,288.0,288
1718,292.0,292
1719,323.0,323
1720,291.0,291
1721,399.0,399
1722,263.0,263
1723,385.0,385
1724,229.0,229
1725,282.0,282
1726,347.0,347
1727,257.0,257
1728,264.0,264
1729,282.0,282
1730,402.0,402
1731,328.0,328
1732,227.0,227
1733,272.0,272
1734,462.0,462
1735,236.0,236
1736,302.0,302
1737,275.0,275
1738,280.0,280
1739,331.0,331
1740,352.0,352
1741,500.0,500
1742,389.0,389
1743,303.0,303
1744,398.0,398
1745,359.0,359
1746,436.0,436
1747,233.0,233
1748,295.0,295
1749,234.0,234
1750,290.0,290
1751,261.0,261
1752,248.0,248
1753,263.0,263
1754,368.0,368
1755,500.0,500
1756,276.0,276
1757,243.0,243
1758,500.0,500
1759,289.0,289
1760,500.0,500
1761,275.0,275
1762,297.0,297
1763,250.0,250
1764,405.0,405
1765,261.0,261
1766,239.0,239
1767,351.0,351
1768,301.0,301
1769,384.0,384
1770,240.0,240
1771,258.0,258
1772,258.0,258
1773,249.0,249
1774,254.0,254
1775,374.0,374
1776,347.0,347
1777,377.0,377
1778,263.0,263
1779,229.0,229
1780,292.0,292
1781,259.0,259
1782,259.0,259
1783,260.0,260
1784,267.0,267
1785,256.0,256
1786,306.0,306
1787,238.0,238
1788,257.0,257
1789,252.0,252
1790,293.0,293
1791,273.0,273
1792,308.0,308
1793,291.0,291
1794,342.0,342
1795,273.0,273
1796,257.0,257
1797,221.0,221
1798,276.0,276
1799,279.0,279
1800,269.0,269
1801,291.0,291
1802,359.0,359
1803,431.0,431
1804,375.0,375
1805,298.0,298
1806,253.0,253
1807,276.0,276
1808,258.0,258
1809,242.0,242
1810,397.0,397
1811,394.0,394
1812,323.0,323
1813,257.0,257
1814,343.0,343
1815,287.0,287
1816,372.0,372
1817,294.0,294
1818,261.0,261
1819,270.0,270
1820,284.0,284
1821,247.0,247
1822,372.0,372
1823,292.0,292
1824,357.0,357
1825,247.0,247
1826,355.0,355
1827,447.0,447
1828,251.0,251
1829,375.0,375
1830,262.0,262
1831,340.0,340
1832,243.0,243
1833,261.0,261
1834,247.0,247
1835,499.0,499
1836,242.0,242
1837,237.0,237
1838,255.0,255
1839,320.0,320
1840,216.0,216
1841,356.0,356
1842,261.0,261
1843,247.0,247
1844,229.0,229
1845,238.0,238
1846,233.0,233
1847,232.0,232
1848,234.0,234
1849,391.0,391
1850,273.0,273
1851,438.0,438
1852,402.0,402
1853,394.0,394
1854,287.0,287
1855,230.0,230
1856,251.0,251
1857,278.0,278
1858,378.0,378
1859,249.0,249
1860,271.0,271
1861,296.0,296
1862,256.0,256
1863,270.0,270
1864,500.0,500
1865,385.0,385
1866,284.0,284
1867,248.0,248
1868,283.0,283
1869,246.0,246
1870,339.0,339
1871,415.0,415
1872,276.0,276
1873,275.0,275
1874,457.0,457
1875,500.0,500
1876,281.0,281
1877,324.0,324
1878,414.0,414
1879,314.0,314
1880,449.0,449
1881,281.0,281
1882,368.0,368
1883,322.0,322
1884,235.0,235
1885,337.0,337
1886,500.0,500
1887,311.0,311
1888,347.0,347
1889,365.0,365
1890,272.0,272
1891,342.0,342
1892,379.0,379
1893,247.0,247
1894,321.0,321
1895,403.0,403
1896,464.0,464
1897,330.0,330
1898,361.0,361
1899,500.0,500
1900,433.0,433
1901,500.0,500
1902,293.0,293
1903,386.0,386
1904,283.0,283
1905,366.0,366
1906,278.0,278
1907,279.0,279
1908,415.0,415
1909,480.0,480
1910,500.0,500
1911,353.0,353
1912,500.0,500
1913,269.0,269
1914,500.0,500
1915,385.0,385
1916,246.0,246
1917,481.0,481
1918,500.0,500
1919,462.0,462
1920,373.0,373
1921,500.0,500
1922,272.0,272
1923,500.0,500
1924,495.0,495
1925,500.0,500
1926,295.0,295
1927,249.0,249
1928,256.0,256
1929,500.0,500
1930,317.0,317
1931,500.0,500
1932,317.0,317
1933,258.0,258
1934,380.0,380
1935,402.0,402
1936,500.0,500
1937,319.0,319
1938,319.0,319
1939,500.0,500
1940,447.0,447
1941,500.0,500
1942,459.0,459
1943,500.0,500
1944,299.0,299
1945,290.0,290
1946,318.0,318
1947,500.0,500
1948,500.0,500
1949,500.0,500
1950,500.0,500
1951,478.0,478
1952,500.0,500
1953,500.0,500
1954,330.0,330
1955,366.0,366
1956,500.0,500
1957,283.0,283
1958,300.0,300
1959,292.0,292
1960,270.0,270
1961,500.0,500
1962,474.0,474
1963,328.0,328
1964,389.0,389
1965,500.0,500
1966,493.0,493
1967,357.0,357
1968,500.0,500
1969,500.0,500
1970,500.0,500
1971,320.0,320
1972,385.0,385
1973,500.0,500
1974,422.0,422
1975,405.0,405
1976,500.0,500
1977,363.0,363
1978,329.0,329
1979,309.0,309
1980,500.0,500
1981,500.0,500
1982,277.0,277
1983,461.0,461
1984,262.0,262
1985,500.0,500
1986,500.0,500
1987,370.0,370
1988,500.0,500
1989,255.0,255
1990,449.0,449
1991,361.0,361
1992,319.0,319
1993,382.0,382
1994,363.0,363
1995,500.0,500
1996,336.0,336
1997,500.0,500
1998,500.0,500
1999,500.0,500
